ID,TITLE,DESCRIPTION,DURATION,STATUS,DATE PUBLISHED,KEYWORDS,VIDIQ SCORE,VIEWS,YT LIKES,YT COMMENTS,DESC LINK COUNT,DESC WORD COUNT,CREATOR SUGGESTED,ENGAGEMENT RATE
fZlvwL3L1ug,"ಶ್ರಾವಣ ಮಾಸದ ವಿಶೇಷ ಪ್ರವಚನ ದಿನ-6 ಪೂಜ್ಯ ಶ್ರೀಗುರುಮಹಾಂತ ಮಹಾಸ್ವಾಮಿಗಳು, ವಿಜಯಮಹಾಂತೇಶ್ವರ ಮಠ, ಚಿತ್ತರಗಿ-ಇಳಕಲ್",,01:10:40,public,8/12/2024,,43.08068948924845,21031,325,32,0,0,-,0
f0PmbT-fVBs,Live-ಪೂಜ್ಯ ಶ್ರೀ ಸಿದ್ಧೇಶ್ವರ ಮಹಾಸ್ವಾಮಿಗಳವರ ವಿಡಿಯೋ ಆಧಾರಿತ ಆಧ್ಯಾತ್ಮಿಕ ಪ್ರವಚನದ ಉದ್ಘಾಟನಾ ಸಮಾರಂಭ,"ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",01:06:01,public,8/11/2024,,36.67019524413489,4782,136,8,0,4,-,0
fFYgghb-UGA,"ಶ್ರಾವಣ ಮಾಸದ ವಿಶೇಷ ಪ್ರವಚನ ದಿನ-5 ಪೂಜ್ಯ ಶ್ರೀ ಶ್ರೀಕೃಷ್ಣ ಮಹಾರಾಜರು, ಶಾಂತಿ ಕುಟೀರ ಕನ್ನೂರ",,01:09:24,public,8/11/2024,,38.49985630675344,7298,158,14,0,0,-,0
CVifuf0pTX0,ನಮ್ಮ ಜೀವನ ಅರಳಬೇಕಾದರೆ ಗುರುವಿನ ಮಾತುಗಳು ಎಷ್ಟು ಅವಶ್ಯಕವಾಗಿವೆ?,#Siddheshwarswamiji  #Jnanayogi #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,18:54,public,8/10/2024,,46.20013661223304,43239,841,46,4,9,-,0
xk6fwDqpS8w,"ಶ್ರಾವಣ ಮಾಸದ ವಿಶೇಷ ಪ್ರವಚನ ದಿನ-4  ಪೂಜ್ಯ ಶ್ರೀ ಯೋಗೀಶ್ವರಿ ಮಾತಾಜಿ, ಸಿದ್ಧಾರೂಢ ಮಠ, ಬುರಣಾಪೂರ",,55:33,public,8/10/2024,,40.60035423593621,11857,157,9,0,0,-,0
olULzTq0ZcY,"ಶ್ರಾವಣ ಮಾಸದ ವಿಶೇಷ ಪ್ರವಚನ ದಿನ-3  - ಸಂಗಮೇಶ್ವರ ಸ್ವಾಮಿಗಳು, ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",ಸಮಯ : ಪ್ರತಿದಿನ ಸಾಯಂಕಾಲ 5:00 ಗಂಟೆಗೆ  ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರ.,46:02,public,8/8/2024,,41.494218653515325,14577,332,37,0,10,-,0
zMvi063OdR0,ಸಂಸಾರವೆಂಬ  ಹೊಳೆಯನ್ನು ಸುಲಭವಾಗಿ ಈಜುವುದು ಹೇಗೆ?,ಪೂಜ್ಯರ ಪ್ರವಚನದ ಪುಸ್ತಕಗಳು ಈಗ Amazon & Website ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ. ತಾವು ಕೆಳಗಡೆ ಕೊಟ್ಟಿರುವ ಲಿಂಕ್ ಮುಖಾಂತರ ಖರೀದಿಸಬಹದು? Amazon : https://amzn.in/d/98q8EXK Website : https://www.jnanayogashrama.org/books_kannada.php,18:07,public,8/7/2024,,50.90279335270779,128161,1.7K,77,2,21,-,0
O3FnflocYs4,"ಶ್ರಾವಣ ಮಾಸದ ವಿಶೇಷ ಪ್ರವಚನ - ಪೂಜ್ಯ ಶ್ರೀ ಸಂಗಮೇಶ್ವರ ಸ್ವಾಮಿಗಳು, ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",ಸಮಯ : ಪ್ರತಿದಿನ ಸಾಯಂಕಾಲ 5:00 ಗಂಟೆಗೆ  ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರ.,43:13,public,8/6/2024,,40.49991127125655,11585,291,39,0,10,-,0
2LS47Hzzdw8,ಸಾಧನೆ ಮಾಡಲು ಹೊರಟವನ ನಡೆ-ನುಡಿ ಹೇಗಿರಬೇಕು?,,19:31,public,8/5/2024,,45.03879004291656,33063,721,48,0,0,-,0
fsGoN8L70jw,ನಮ್ಮ ಸುತ್ತಮುತ್ತ ಎಂತಹ ಸ್ವಭಾವದ ವ್ಯಕ್ತಿಗಳು ಕಾಣುತ್ತಾರೆ?,ಪೂಜ್ಯರ ಪ್ರವಚನದ ಪುಸ್ತಕಗಳು ಈಗ Amazon & Website ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ. ತಾವು ಕೆಳಗಡೆ ಕೊಟ್ಟಿರುವ ಲಿಂಕ್ ಮುಖಾಂತರ ಖರೀದಿಸಬಹದು? Amazon : https://amzn.in/d/98q8EXK Website : https://www.jnanayogashrama.org/books_kannada.php,26:14,public,8/3/2024,,51.22333392328159,138013,1.7K,63,2,21,-,0
sUj0WRxtP8Y,ಮನುಷ್ಯ ಸವಿಯಾದ ಜೀವನ ಸಾಗಿಸಬೇಕಾದರೆ ಏನು ಮಾಡಬೇಕು?,ಪೂಜ್ಯರ ಪ್ರವಚನದ ಪುಸ್ತಕಗಳು ಈಗ Amazon & Website ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ. ತಾವು ಕೆಳಗಡೆ ಕೊಟ್ಟಿರುವ ಲಿಂಕ್ ಮುಖಾಂತರ ಖರೀದಿಸಬಹದು? Amazon : https://amzn.in/d/98q8EXK Website : https://www.jnanayogashrama.org/books_kannada.php,39:13,public,8/1/2024,,58.16030934161553,685487,5.7K,218,2,21,-,0
w3gVO2aVN1w,ಯಾವ ಮೂರು ಸಂಪತ್ತುಗಳನ್ನು ರಕ್ಷಿಸಿಕೊಂಡರೆ ಮನುಷ್ಯ ಶ್ರೀಮಂತನಾಗುತ್ತಾನೆ?,ಪೂಜ್ಯರ ಪ್ರವಚನದ ಪುಸ್ತಕಗಳು ಈಗ Amazon & Website ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ. ತಾವು ಕೆಳಗಡೆ ಕೊಟ್ಟಿರುವ ಲಿಂಕ್ ಮುಖಾಂತರ ಖರೀದಿಸಬಹದು? Amazon : https://amzn.in/d/98q8EXK Website : https://www.jnanayogashrama.org/books_kannada.php,31:24,public,7/29/2024,,51.796735265873465,157564,1.8K,91,2,21,-,0
br3QugAb-4A,ಮನುಷ್ಯನ ಮೊದಲ ಭಕ್ತಿ ಎಲ್ಲಿಂದ ಪ್ರಾರಂಭವಾಗುತ್ತದೆ?,ಪೂಜ್ಯರ ಪ್ರವಚನದ ಪುಸ್ತಕಗಳು ಈಗ Amazon & Website ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ. ತಾವು ಕೆಳಗಡೆ ಕೊಟ್ಟಿರುವ ಲಿಂಕ್ ಮುಖಾಂತರ ಖರೀದಿಸಬಹದು? Amazon : https://amzn.in/d/98q8EXK Website : https://www.jnanayogashrama.org/books_kannada.php,18:39,public,7/27/2024,,48.63252761858006,75849,1.1K,41,2,21,-,0
ehXm4ayMryI,ಜಗತ್ತು ಎಂಬ ಧರ್ಮಛತ್ರದಲ್ಲಿ ಇದ್ದು ಹೋಗುವುದು ಹೇಗೆ?,ಪೂಜ್ಯರ ಪ್ರವಚನದ ಪುಸ್ತಕಗಳು ಈಗ Amazon & Website ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ. ತಾವು ಕೆಳಗಡೆ ಕೊಟ್ಟಿರುವ ಲಿಂಕ್ ಮುಖಾಂತರ ಖರೀದಿಸಬಹದು? Amazon : https://amzn.in/d/98q8EXK Website : https://www.jnanayogashrama.org/books_kannada.php,24:58,public,7/24/2024,,51.94406833749147,163020,2K,118,2,21,-,0
2sBSiqIKmPo,Live - 21-07-2024  ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಸಾಂಸ್ಕೃತಿಕ ಕಾರ್ಯಕ್ರಮಗಳು,"ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",05:26:18,public,7/21/2024,,38.12078291885221,6686,154,5,0,4,-,0
DTHkK2HLaxg,Live - 21-07-2024  ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವ ಪ್ರಣವ ಮಂಟಪದ ಗದ್ದುಗೆಯ ಮಹಾಪೂಜೆ,"ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",12:48,public,7/21/2024,,36.47772195123502,4574,58,6,0,4,-,0
lXKyX7_Jq0k,Live - 21-07-2024  ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವ ಪ್ರಣವ ಮಂಟಪದ ಗದ್ದುಗೆಯ ಮಹಾಪೂಜೆ,"ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",21:32,public,7/21/2024,,38.77666331962067,7780,152,10,0,4,-,0
mGzxcz-63VU,Live - 21-07-2024  ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವ (ಜಪಯೋಗ),"ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",03:27:46,public,7/21/2024,,40.15070791039284,10687,238,10,0,4,-,0
kGYFElejDAM,20-07-2024 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",01:21:35,public,7/21/2024,,34.36444004553758,2807,80,3,0,4,-,0
YtZvi7xovR0,20-07-2024 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",25:32,public,7/21/2024,,32.88217798451717,1993,62,6,0,4,-,0
6aFs8pawOVA,20-07-2024 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",01:25:12,public,7/20/2024,,34.45446868278644,2866,104,4,0,4,-,0
wrJiNaGpRqY,19-07-2024 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",01:53:07,public,7/20/2024,,32.820940791437906,1965,72,0,0,4,-,0
JmjBSnnYYvc,19-07-2024 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",01:25:04,public,7/19/2024,,33.80562600090037,2467,60,5,0,4,-,0
D2z92HfmAzI,18-07-2024 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",01:42:45,public,7/19/2024,,32.49154562093051,1821,75,4,0,4,-,0
qRVX-QnbHyk,18-07-2024 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",01:09:04,public,7/18/2024,,33.286191068377676,2188,64,4,0,4,-,0
dKNDXp40NHI,ನಾನೇ ಶ್ರೇಷ್ಠ ಎಂಬ ಭ್ರಮೆಯಲ್ಲಿ ಏಕೆ ಬದುಕಬಾರದು?,ಪೂಜ್ಯರ ಪ್ರವಚನದ ಪುಸ್ತಕಗಳು ಈಗ Amazon & Website ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ. ತಾವು ಕೆಳಗಡೆ ಕೊಟ್ಟಿರುವ ಲಿಂಕ್ ಮುಖಾಂತರ ಖರೀದಿಸಬಹದು? Amazon : https://amzn.in/d/98q8EXK Website : https://www.jnanayogashrama.org/books_kannada.php,22:42,public,7/18/2024,,52.17564382311872,171980,2.1K,99,2,21,-,0
GQg_KeMzpTc,17-07-2024 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",01:28:49,public,7/18/2024,,33.494720780027066,2296,68,6,0,4,-,0
s-50DqbvOLM,17-07-2024 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",01:21:00,public,7/17/2024,,33.50225443749521,2300,76,4,0,4,-,0
sCVUolBVlt0,16-07-2024 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",01:30:04,public,7/17/2024,,32.16329756612156,1688,61,1,0,4,-,0
6fZ62MYjeVY,16-07-2024 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",01:25:44,public,7/16/2024,,34.56480131917118,2940,88,6,0,4,-,0
HcuBATpGrwY,15-07-2024 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",01:29:43,public,7/16/2024,,32.536470152833125,1840,62,5,0,4,-,0
uZ5UN0twYkQ,ನಾವು ಹೇಗಿದ್ದರೆ ಮಾತ್ರ ದೇವರು ನಮಗೆ ಒಲಿಯುತ್ತಾನೆ?,ಪೂಜ್ಯರ ಪ್ರವಚನದ ಪುಸ್ತಕಗಳು ಈಗ Amazon & Website ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ. ತಾವು ಕೆಳಗಡೆ ಕೊಟ್ಟಿರುವ ಲಿಂಕ್ ಮುಖಾಂತರ ಖರೀದಿಸಬಹದು? Amazon : https://amzn.in/d/98q8EXK Website : https://www.jnanayogashrama.org/books_kannada.php,24:00,public,7/15/2024,,52.12712930270041,170063,2K,93,2,21,-,0
3foXtoLBAJs,15-07-2024 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",01:12:48,public,7/15/2024,,34.411976622181655,2838,90,7,0,4,-,0
zQB4kKxSFBg,14-07-2024 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",01:22:03,public,7/15/2024,,31.977311890420985,1617,39,1,0,4,-,0
6vjNtqKIqY8,14-07-2024 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ಪೂಜ್ಯ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಧ್ವನಿ ಸುರುಳಿ ಪ್ರವಚನ,"ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",01:19:38,public,7/14/2024,,34.31637555773478,2776,87,10,0,4,-,0
DR1HcxOOXQs,14-07-2024 ಗುರುಪೂರ್ಣಿಮಾ ಮಹೋತ್ಸವದ ನಿಮಿತ್ಯ ವಿಶೇಷ ಕಾರ್ಯಕ್ರಮ (ಧರ್ಮ ಧ್ವಜಾರೋಹಣ),"ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ, ವಿಜಯಪುರ",12:38,public,7/14/2024,,34.12022688068609,2653,79,8,0,4,-,0
mO06lf7h74w,ನಾವು ಇನ್ನೊಬ್ಬರನ್ನು ನೋಡಿ  ಬದುಕಲು ಏಕೆ  ಹೋಗಬಾರದು?,ಪೂಜ್ಯರ ಪ್ರವಚನದ ಪುಸ್ತಕಗಳು ಈಗ Amazon & Website ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ. ತಾವು ಕೆಳಗಡೆ ಕೊಟ್ಟಿರುವ ಲಿಂಕ್ ಮುಖಾಂತರ ಖರೀದಿಸಬಹದು? Amazon : https://amzn.in/d/98q8EXK Website : https://www.jnanayogashrama.org/books_kannada.php,25:48,public,7/13/2024,,59.769255464390895,994137,8.8K,277,2,21,-,0
FOz11xL4SaU,ಯಾವುದೇ ಬಂಧನದಲ್ಲಿ ಸಿಲುಕಿಕೊಂಡಾಗ ಪಾರಾಗುವುದು ಹೇಗೆ?,ಪೂಜ್ಯರ ಪ್ರವಚನದ ಪುಸ್ತಕಗಳು ಈಗ Amazon & Website ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ. ತಾವು ಕೆಳಗಡೆ ಕೊಟ್ಟಿರುವ ಲಿಂಕ್ ಮುಖಾಂತರ ಖರೀದಿಸಬಹದು? Amazon : https://amzn.in/d/98q8EXK Website : https://www.jnanayogashrama.org/books_kannada.php,23:29,public,7/11/2024,,54.17473637334284,272944,3.3K,138,2,21,-,0
fkkN7U-sYP0,ಏನು ಗೊತ್ತಾದರೆ ಮನುಷ್ಯ ಚಿಂತೆ ಮಾಡುವುದನ್ನು  ನಿಲ್ಲಿಸುತ್ತಾನೆ?,ಪೂಜ್ಯರ ಪ್ರವಚನದ ಪುಸ್ತಕಗಳು ಈಗ Amazon & Website ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ. ತಾವು ಕೆಳಗಡೆ ಕೊಟ್ಟಿರುವ ಲಿಂಕ್ ಮುಖಾಂತರ ಖರೀದಿಸಬಹದು? Amazon : https://amzn.in/d/98q8EXK Website : https://www.jnanayogashrama.org/books_kannada.php,32:30,public,7/8/2024,,59.76289016126074,992676,9.7K,403,2,21,-,1
8GyOdJO2C7Q,ಕೆಲಸ ಮಾಡಿ ನಾನೇ ಮಾಡಿದೆ ಅಂತ ಏಕೆ  ಹೇಳಬಾರದು?,ಪೂಜ್ಯರ ಪ್ರವಚನದ ಪುಸ್ತಕಗಳು ಈಗ Amazon & Website ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ. ತಾವು ಕೆಳಗಡೆ ಕೊಟ್ಟಿರುವ ಲಿಂಕ್ ಮುಖಾಂತರ ಖರೀದಿಸಬಹದು? Amazon : https://amzn.in/d/98q8EXK Website : https://www.jnanayogashrama.org/books_kannada.php,17:09,public,7/6/2024,,51.80633866398321,157914,2K,86,2,21,-,1
CW9aTEOn8o8,ಮನುಷ್ಯನ ಅಹಂ ಎಂಬುದು ಯಾವಾಗ ಕಡಿಮೆಯಾಗುತ್ತದೆ?,#Siddheshwarswamiji  #Jnanayogi #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,21:22,public,7/3/2024,,45.613484184879624,37758,735,29,4,9,-,0
-Xkz8PTrVJQ,ಸಂತರಿಗೂ ಮತ್ತು ಮನುಷ್ಯನಿಗೂ ಇರುವ ವ್ಯತ್ಯಾಸವೇನು?,ಪೂಜ್ಯರ ಪ್ರವಚನದ ಪುಸ್ತಕಗಳು ಈಗ Amazon & Website ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ. ತಾವು ಕೆಳಗಡೆ ಕೊಟ್ಟಿರುವ ಲಿಂಕ್ ಮುಖಾಂತರ ಖರೀದಿಸಬಹದು? Amazon : https://amzn.in/d/98q8EXK Website : https://www.jnanayogashrama.org/books_kannada.php,24:36,public,6/30/2024,,47.11892142905097,53465,908,33,2,21,-,1
kg5CWfnTtBU,ಭಕ್ತನು ಮುಟ್ಟಿದ್ದೆಲ್ಲವೂ ಪವಿತ್ರವಾಗುತ್ತದೆ ಹೇಗೆ?,#Siddheshwarswamiji  #Jnanayogi #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,12:04,public,6/26/2024,,44.83015431432946,31507,542,28,4,9,-,1
hDVNjrjiHCs,(23-06-2024) ಮಹಿಳಾ ವಿಚಾರ ಸಂಕಿರಣ -2024,,01:42:39,public,6/25/2024,,37.60947021959748,5941,119,14,0,0,-,2
eoTgaBSCGQw,ನಾವು ನಿಶ್ಚಿಂತರಾಗಿಬೇಕಾದರೆ ನಮ್ಮಲ್ಲಿ ಯಾವ ಗುಣ ಇರಬೇಕು?,ಪೂಜ್ಯರ ಪ್ರವಚನದ ಪುಸ್ತಕಗಳು ಈಗ Amazon & Website ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ. ತಾವು ಕೆಳಗಡೆ ಕೊಟ್ಟಿರುವ ಲಿಂಕ್ ಮುಖಾಂತರ ಖರೀದಿಸಬಹದು? Amazon : https://amzn.in/d/98q8EXK Website : https://www.jnanayogashrama.org/books_kannada.php,18:01,public,6/24/2024,,51.83880454020389,159103,1.9K,89,2,21,-,1
g-T3ygvoWh0,ಜೀವನದಲ್ಲಿ ಯಶಸ್ಸು ಕಾಣಲು ಏನು ಮಾಡಬೇಕು?,#Siddheshwarswamiji  #Jnanayogi #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,32:01,public,6/22/2024,,52.665407441447186,192585,2.3K,98,4,9,-,1
ifPyIT2mhEk,ವಿಶ್ವ ಯೋಗ ದಿನಾಚರಣೆ - 2024,,02:00:17,public,6/21/2024,,35.005325484158995,3255,131,2,0,0,-,0
Om47Eh4jwhQ,ತುಳಿಯುವವರ ಮಧ್ಯೆ ಬೆಳೆಯುವುದು ಹೇಗೆ?,ಪೂಜ್ಯರ ಪ್ರವಚನದ ಪುಸ್ತಕಗಳು ಈಗ Amazon & Website ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ. ತಾವು ಕೆಳಗಡೆ ಕೊಟ್ಟಿರುವ ಲಿಂಕ್ ಮುಖಾಂತರ ಖರೀದಿಸಬಹದು? Amazon : https://amzn.in/d/98q8EXK Website : https://www.jnanayogashrama.org/books_kannada.php,20:52,public,6/19/2024,,61.62002643988678,1524610,17K,541,2,21,-,1
Jdk5pES2rP0,ಇಡೀ ಜಗತ್ತಿನಲ್ಲಿ ಶ್ರೇಷ್ಠ ಧರ್ಮ ಎಂದರೆ ಯಾವುದು?,#Siddheshwarswamiji  #Jnanayogi #kannadapravachan #motivationalvideo #SiritualTalks #https://amzn.eu/d/j5QXHyw #https://www.jnanayogashrama.org/mdsmall/mdsm_index.php #https://instagram.com/jnanayogashrama?igshid=ZDdkNTZiNTM= #https://www.facebook.com/jnanayogashrama?mibextid=ZbWKwL,23:20,public,6/17/2024,,47.207857814296545,54575,921,44,4,9,-,1
